Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz,COB1_2uA_Input_ASD_nV_per_sqrtHz,COB1_4uA_Input_ASD_nV_per_sqrtHz,COB2_1uA_Input_ASD_nV_per_sqrtHz,COB2_2uA_Input_ASD_nV_per_sqrtHz,COB2_4uA_Input_ASD_nV_per_sqrtHz,COB3_1uA_Input_ASD_nV_per_sqrtHz,COB3_2uA_Input_ASD_nV_per_sqrtHz,COB3_4uA_Input_ASD_nV_per_sqrtHz
5.66666666666667,22.4605434648872,18.3323439898633,78.832959797234,15.3341086540719,14.1911883715227,820.801172908531,14.9454665436185,19.1498300704389,757.289682627608
5.72222222222222,22.2400729348674,22.6124685920573,81.4078229797444,11.4066319933377,16.4483525790315,800.598790703524,15.3206051468411,11.7975537969805,661.810679700277
5.77777777777778,18.9216537278801,34.4160543427885,69.4637419226866,22.7389310021467,22.4699032276652,760.38522232168,20.345763155743,16.2932911032746,712.113657890068
5.83333333333333,23.1734039243986,33.9852760133079,63.310224429842,23.1832159137225,28.8930970795432,736.260079767662,22.0748491258144,18.930922080265,663.060942014569
5.88888888888889,22.6836565722926,24.0084188593554,69.5729019531891,17.5573455989675,22.8409161641441,795.074046022564,22.433083018991,22.0134095780274,586.067395613504
5.94444444444444,16.2531146123496,32.4365062337379,75.8576380846048,20.9710688855131,18.4343324799568,755.003289169253,24.5534425056873,22.0993038276313,619.401648169984
6,16.7404721048602,32.1070923419501,72.1182121431853,19.5541151920572,24.4568323166442,827.914070166721,25.5475167764847,22.6535254930797,565.208835041539
6.05555555555556,15.6229857170871,21.2092191285548,66.3278725850465,14.128461857144,19.6592818299079,955.335755970736,15.370431962018,15.5889810280472,544.651839625333
6.11111111111111,16.4799432080782,26.5799341737567,75.2642621241054,17.3862891978066,18.8318871953121,860.302928636205,12.8899125802049,14.5088325925423,740.072287133924
6.16666666666667,15.7224394426521,28.6432045341778,70.3990072247858,19.5703935192077,17.989681797325,490.777479275962,20.5939660146752,14.7506130733344,668.87680744277
6.22222222222222,13.9463068380454,21.1386388161781,66.3731973314831,16.091842540428,13.6290991961615,617.29834371928,20.0086241667617,21.7872361044602,646.473285477942
6.27777777777778,15.1841281947738,20.5849562339337,72.4240359729267,17.0119839862428,14.5804545577557,940.721181076062,15.9464193840578,19.3413122075526,630.905444642976
6.33333333333333,16.781678420251,18.7054734221392,72.7831812743738,19.7295362714553,18.659747370228,882.096093073808,16.9091852957748,17.633781020127,617.866160098308
6.38888888888889,18.32040596144,19.9654343629442,63.6849773852798,20.1018997437693,16.6225065290703,548.997575268559,14.6498323686828,17.6909037919709,707.820132061817
6.44444444444444,14.755511917837,28.761808601436,40.7341014403198,20.6266659279601,17.1519993529204,723.111235165458,18.0640243182291,16.193511029449,778.376005668606
6.5,16.1858483249092,26.0093613978107,41.8146538433839,21.3727481299055,18.2276225350592,845.25500620747,19.2830573038426,13.908975059752,597.505320195119
6.55555555555555,17.7202147810378,24.21739717465,49.3268557169347,18.5672201435593,24.3738538301967,706.509641307283,17.1537658261596,19.2588905163904,632.291839787976
6.61111111111111,17.8724300767202,28.4859033755253,53.6384776370825,19.4889606360474,22.5837740880047,569.38001298903,16.2972197462091,19.3706616511231,600.321584648241
6.66666666666667,17.4141303624678,23.809011628834,51.7123878891386,20.2623106569692,26.1641010440323,835.119961733386,17.7128895705388,18.161354538454,686.148181623734
6.72222222222222,16.2058420163353,26.5842033106312,48.4889073887142,14.1536945011197,22.4449429302697,666.303846487865,12.6238279808999,20.1227684747188,705.853823191903
6.77777777777778,14.8258653925281,23.508063472434,47.8857570161946,15.5823818733503,17.1793517189066,662.964106506756,14.3627578480159,19.8162861128046,800.85459160705
6.83333333333333,14.2227803831565,21.4840752426775,51.6124200348774,15.6085578647579,15.3430574426984,738.857842951297,17.7380418925268,18.9955873585466,772.99436131793
6.88888888888889,14.5835708747484,21.2808025197276,62.2971409233815,12.396326043526,17.5168130965946,744.634097851408,15.7462804961758,18.409570776944,684.642508205401
6.94444444444444,16.5488915350785,26.6514661130701,70.4232983817963,9.58957175437403,14.2220485789637,611.263434717153,23.0631079309918,19.1747390165016,614.904235818187
7,16.9050763730206,30.981164650687,69.8830608799652,19.0187243054358,18.9927960939875,572.538084928962,26.2109653554443,30.7564655203544,577.945956248904
7.05555555555555,13.2581461949938,17.368312718394,67.3194616909341,17.8515402503907,18.6761447584527,578.98725855611,17.9981074223628,23.9859956137787,667.464596458969
7.11111111111111,13.807837689755,22.9712391069368,51.1835193299824,14.8354630810555,19.6661605342759,680.018765125255,13.8145044319398,11.7438820670198,675.574156328894
7.16666666666667,16.9154381138279,23.3346820152306,57.2797980855994,10.6086296243476,21.4501732547349,739.530502585996,13.9491921212791,14.5236645230779,594.53073420766
7.22222222222222,16.9616773984039,23.0733673567993,69.3407806885344,13.220668523051,24.9093349588278,760.821481431423,15.4159774387919,13.5089496890319,637.006694946386
7.27777777777778,16.3602749603841,27.1993054481315,69.0220420668573,14.6606814149174,19.2321902366433,705.999408750587,13.032528203701,17.940248088342,790.56218485639
7.33333333333333,20.6027736015811,30.913598819778,63.7503376733058,17.3901025519945,20.4882603233091,657.934934437418,18.8512066844505,19.3328528007356,567.277684681178
7.38888888888889,19.5165536035647,28.1961463915283,47.7062960763541,11.0830578898016,19.983470872878,752.241100218144,16.6291742374585,16.6413370424251,654.056960506849
7.44444444444444,17.0115666638095,26.7921359257907,60.8331812103568,11.4302277186086,18.1374233564856,768.499716591729,14.0368286245065,15.0958898330261,611.710270122624
7.5,14.5091154914863,24.0772599657758,55.7204367153697,14.7063156976614,20.9006240514184,689.095769178389,11.7038757464965,12.5957138605392,582.381043103295
7.55555555555555,15.0036856216546,18.099454647467,43.8266215196861,16.0645354962023,23.0859017032462,768.182662666852,15.6931909120476,16.3414906424966,552.253570319584
7.61111111111111,13.4199982203858,21.094560249001,55.5344375831536,13.099905312397,17.5311265319307,588.894351566316,16.5099673452708,18.2536419141214,653.389303482532
7.66666666666666,16.9544952117494,29.5222583566899,65.9203385656723,16.506256561574,13.8765595972832,544.685461570897,13.3308224616228,16.2006640359004,545.737308973536
7.72222222222222,17.9457750330797,35.291670472318,54.2347087496767,22.9092234299234,14.8844681428745,624.91333929329,16.3332232762258,15.7057379537179,606.219420482993
7.77777777777778,17.5821316245161,28.8135268275199,59.098417755153,22.6728961192314,19.0835985180519,788.734472865352,21.0110599246072,19.782451034863,741.876930463578
7.83333333333333,14.8193636258229,18.9889949673418,37.793156668551,14.5649623591916,17.085331337038,479.935780449625,12.5540493220334,18.4650886910586,568.409086977522
