Frequency_Hz,Current1p2_ASD_V_per_rtHz,NominalCurrent_ASD_V_per_rtHz,Current1p2_vs_Nominal_dB
341.719002667529,4.95595698053505e-06,5.24300340759867e-06,-0.489052241714901
362.038671967512,4.85581670896553e-06,5.10511445809907e-06,-0.43486396682447
383.566611680431,4.83086673610679e-06,5.10253385662436e-06,-0.475216756268161
406.374669303859,4.81692751775761e-06,5.06203751749373e-06,-0.431104965298883
430.538964609902,4.85431221861104e-06,5.11295270564217e-06,-0.450881396125864
456.140143687854,4.9060520037503e-06,5.23835050848936e-06,-0.569248143828327
483.263648093027,4.87867801790426e-06,5.08717413271579e-06,-0.363488942163479
512,4.89142114978208e-06,5.13980358068724e-06,-0.430229311153955
542.445104311959,4.81086018402491e-06,5.11541750260002e-06,-0.533166994604534
574.700568734399,4.8472792927465e-06,5.13672717081319e-06,-0.503769112947376
608.874042881393,4.83547640765753e-06,5.07102348085848e-06,-0.413127056114538
645.079577546175,4.91407487912349e-06,5.17097194674338e-06,-0.442608236648243
683.438005335057,4.82729755987732e-06,5.10269665153082e-06,-0.481913616938131
724.077343935025,4.83201756442019e-06,5.07696817419996e-06,-0.429518733758993
767.133223360861,4.85755549372919e-06,5.16185169565812e-06,-0.527755039403326
812.749338607718,4.83229989291046e-06,5.14816866486886e-06,-0.549977761400441
861.077929219804,4.87966055355612e-06,5.20668496714215e-06,-0.563433785812626
912.280287375708,4.87232716495763e-06,5.1150082059643e-06,-0.422197847162293
966.527296186054,4.85753448418391e-06,5.17980741733317e-06,-0.557954416082382
1024,4.85267138967743e-06,5.14436446332692e-06,-0.507016929956172
1084.89020862392,4.81138624724605e-06,5.08336141915931e-06,-0.477615319681392
1149.4011374688,4.91605337961554e-06,5.27678708213196e-06,-0.615059617626334
1217.74808576279,4.8647723078201e-06,5.15175265699842e-06,-0.497849710316949
1290.15915509235,4.83241037931724e-06,5.11252250271737e-06,-0.489428482096225
1366.87601067011,4.83348446853126e-06,5.13114233974364e-06,-0.51907469797434
1448.15468787005,4.88339987598478e-06,5.15347412444606e-06,-0.46755623924727
1534.26644672172,4.8745623414529e-06,5.12716398531924e-06,-0.438831579253801
1625.49867721544,4.83682447704566e-06,5.11271802123809e-06,-0.481830267662697
1722.15585843961,4.83335943481938e-06,5.11745133074764e-06,-0.496092563731845
1824.56057475142,4.85582664871898e-06,5.10232986150575e-06,-0.430107155665554
1933.05459237211,4.84605930236303e-06,5.06796398787344e-06,-0.388895915983917
2048,4.82323932810215e-06,5.07201638708982e-06,-0.43683671949523
2169.78041724784,4.84244528941714e-06,5.08720757484056e-06,-0.428294718735325
2298.8022749376,4.80557238574178e-06,5.06096580879885e-06,-0.449765598471197
2435.49617152557,4.84264416946913e-06,5.06519106449786e-06,-0.390265463583187
2580.3183101847,4.83197676247786e-06,5.10054025842851e-06,-0.469826854854984
2733.75202134023,5.92903962283437e-06,5.83271457917993e-06,0.142272553961749
2896.3093757401,4.9266971887991e-06,5.6525032292624e-06,-1.19369898435067
3068.53289344344,5.55151401505968e-06,5.7455023709375e-06,-0.298331353027655
3250.99735443087,4.8202842320621e-06,5.04066148011709e-06,-0.388297692284115
3444.31171687922,4.79011722268795e-06,5.02889553697942e-06,-0.422529456092507
3649.12114950283,4.79184669318142e-06,5.0139663431086e-06,-0.39356998538681
3866.10918474421,4.77743592552386e-06,5.01473496776289e-06,-0.42106228287024
4096,4.77297318811797e-06,4.98308814550357e-06,-0.374191493871153
4339.56083449568,4.78195850345895e-06,4.97458167209014e-06,-0.343015246982137
4597.60454987519,4.75621802408616e-06,4.97404671273642e-06,-0.388962103298252
4870.99234305115,4.72213009626392e-06,4.94496249778287e-06,-0.40050108847553
5160.6366203694,4.70704578465741e-06,4.92208868846507e-06,-0.388020242355201
5467.50404268046,4.68883990908469e-06,4.8806532793907e-06,-0.34825103344627
5792.6187514802,4.67985816811547e-06,4.85404871659943e-06,-0.317428791104396
6137.06578688689,4.67094170298647e-06,4.84623778091768e-06,-0.320005440406533
6501.99470886174,4.65294431999386e-06,4.82528312796086e-06,-0.315898910609788
6888.62343375843,4.60394084209675e-06,4.77597277632935e-06,-0.31864216050511
7298.24229900566,4.59328778403241e-06,4.74131879542775e-06,-0.275510021448122
7732.21836948843,4.56523688651412e-06,4.70323909582429e-06,-0.258674792643073
8192,4.56858499397928e-06,4.68054613981652e-06,-0.210296436833895
8679.12166899135,4.50302601540628e-06,4.62453540248817e-06,-0.231273048982766
9195.20909975038,4.47875155317505e-06,4.56585380214714e-06,-0.167300591203943
9741.98468610229,4.48223799145087e-06,4.53341346250405e-06,-0.0986083524031228
10321.2732407388,4.41454475762455e-06,4.45802243719441e-06,-0.0851265120689058
10935.0080853609,4.38203290125282e-06,4.40074907961419e-06,-0.0370194560516963
11585.2375029604,4.3428010606339e-06,4.33328423559933e-06,0.0190551665378124
12274.1315737738,4.33145423851711e-06,4.29026340991202e-06,0.0829954605589079
13003.9894177235,4.29494108992827e-06,4.21159588692073e-06,0.170210369585045
13777.2468675169,4.28473264374078e-06,4.14142192761351e-06,0.295484992379546
14596.4845980113,4.27619169439021e-06,4.06528156599472e-06,0.439330699133744
15464.4367389769,4.29463627825313e-06,4.00483714070876e-06,0.606830570027718
16384,4.32229127848888e-06,3.95891593064221e-06,0.762755023088346
17358.2433379827,4.36880491080021e-06,3.89500305161032e-06,0.997096988727991
18390.4181995008,4.42153781831503e-06,3.83270162178385e-06,1.24136667005562
19483.9693722046,4.91430424053127e-06,4.10211092703454e-06,1.56909279291877
20642.5464814776,4.53757297569111e-06,3.72907147174261e-06,1.70445830974135
21870.0161707218,4.28792785472364e-06,3.48511469820953e-06,1.80060787932646
23170.4750059208,3.50330053172856e-06,2.82261653534397e-06,1.87651027262969
