Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
25.5833182531021,18.6938569445653,12.6761022566434
25.6666666666667,22.6936478913767,12.2022939736288
25.7499850173755,19.7476760854464,14.0474606589014
25.8610961928588,23.703652959045,12.1002335324936
25.9444444444444,22.2610750284413,12.9363153800909
26.0277629550533,24.5806032214466,18.3677042255092
26.1111111111111,20.4487958255404,16.6329834779686
26.1944297160321,16.2681244348617,16.4201700036292
26.3055408893541,25.3261406473367,17.182229783475
26.3888888888889,26.4069970473196,14.6042861137782
26.4722076483579,19.18446744431,10.1984063951348
26.5555555555556,20.4190662718919,11.0181816994144
26.6388744062062,20.1064300184233,13.0217603906734
26.7499855774739,20.0610529435045,13.8360442957596
26.8333333333333,17.6001561681579,12.8807285011464
26.9166523334442,20.6436673497105,15.1486708968057
27.0277635034791,27.1508828947308,16.6822039883068
27.1111111111111,21.9481133595066,15.5167544416826
27.1944302576288,25.1561519601586,15.3408643339592
27.2777777777778,26.2051707804272,13.7738174030483
27.3610970107127,23.6765476378471,14.3223009663537
27.4722081788527,21.4346832958375,13.1793238032612
27.5555555555555,19.2945895266501,13.2030331977837
27.6388749302031,19.8045954964386,16.1081250895423
27.7499860972048,23.7541068573926,13.5636235430182
27.8610972637608,18.6111485938779,13.5108581000538
27.9444444444444,18.4421795198743,14.1309249901535
28.0277640127705,19.7564055235666,11.1423218473783
28.1388751782351,14.6850629673369,11.8191493601527
28.2222222222222,21.7272799327395,13.6692122443196
28.3055419256319,23.0000514577502,15.3554704435608
28.4166530900369,18.7927636076267,13.6071679244021
28.5277642540269,20.7578327952075,16.1689498465929
28.6111111111111,22.8569339104716,13.2587791948684
28.6944309992439,22.1541026067908,12.5216915548046
28.805542162217,19.1983082930071,11.7579744508713
28.9166533247914,16.6922697596458,14.1669570891292
29,23.118006687313,15.9081594179151
29.0833200679159,33.0473644298145,13.0166310328898
29.1944312295139,19.7699834571092,16.0401023517726
29.305542390729,28.8066209721593,21.2260530907677
29.3888888888889,21.5669668245288,17.3340292807953
29.4722091318433,23.1089225979087,19.8562483615905
29.5833202921202,20.3736264209307,14.556034208299
29.6944314520292,26.7897247302906,22.3730864593139
29.8055426115743,35.1579924966652,21.1157897925742
29.8888888888889,52.2566646793808,22.9607009364543
29.9722093502186,31.1333136155043,20.8297358456101
30.0833205088718,26.4748541829352,17.0772238449667
30.194431667175,21.6750276028173,18.5554846870358
30.3055428251323,23.7402913021162,17.3378854364056
30.4166539827472,19.5976000733922,15.1722687886062
30.5,17.4973407498928,13.6510308957571
30.5833207185361,22.2243861411552,13.9756746276253
30.6944318753116,25.5485414379333,18.0453554515593
30.8055430317578,23.161563324941,16.0369940261031
30.9166541878781,23.5377937381759,14.3568567552896
31.027765343676,27.1564019282014,16.2187759915936
31.138876499155,23.7396424715113,16.8318922003594
31.2499876543186,14.6030777802433,13.8425073048599
31.3333333333333,17.4024590923146,12.9838012706839
31.4166543864796,20.6725289751798,15.7169854145424
31.5277655408689,21.2751453769693,15.2287450739546
31.6388766949542,22.2096830050991,14.9716456165165
31.7499878487388,17.090242131678,15.2057341889998
31.8610990022257,21.4223880688216,13.9018649764509
31.9722101554181,45.4682451403066,23.1339810685723
32.0833213083191,28.9075821209521,17.0498639991059
32.1944324609315,17.8732041189344,16.0937271726159
32.3055436132585,19.9966577340089,18.1774336076608
32.416654765303,14.6837562298802,14.2822400800826
32.5277659170678,16.4328665072292,12.8051729076416
32.6388770685558,20.9876565514083,15.5036900781894
32.7499882197698,22.8696495250966,13.0031813924182
32.8610993707127,22.3051677900389,14.0309744074946
32.972210521387,25.5261417613847,12.9548583189665
33.0833216717957,18.9099188662522,12.6852864268351
33.1944328219412,18.0222292405764,12.46891698935
33.3055439718264,31.5199378986043,15.2450218816306
33.4166551214536,22.3810916027282,13.5297785037498
33.5277662708256,20.6690134211415,13.7039653262584
33.6388774199448,18.0040559993504,15.1522680350419
33.7499885688138,21.8365236640006,10.9972268035648
33.861099717435,18.6896719957786,12.8636806908294
33.9722108658107,20.9684154491271,14.2979996870795
34.0833220139436,17.8022525831031,14.3321921178346
34.1944331618358,19.8412264138353,11.7547137732727
34.3055443094898,22.0662327164263,13.5748397940451
