Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz
32.5555239539574,13.6131931292218
32.6944326441969,15.3923128230097
32.8333019990927,13.0482691976477
32.972210521387,12.9548583189665
33.1110800397422,12.8236921527289
33.2499883969162,11.4275389795792
33.3888580760177,15.3752336216035
33.5277662708256,13.7039653262584
33.6666361080275,13.887545127748
33.8055441431552,11.1521683797516
33.9444141358764,14.3008292500576
34.0833220139436,14.3321921178346
34.2221921596657,12.4742092609069
34.3610998832282,13.0797621747545
34.4999701794935,14.9624718999233
34.6666369895283,11.8243981674469
34.8055444710455,12.8627148914418
34.9444150032137,13.0741330907012
35.0833223365866,12.9547691060435
35.2221930131782,11.2092705182314
35.3888598174074,14.4904555648441
35.5277669185979,13.3254988644355
35.6666378215989,13.5151611579772
35.8333046224289,14.0243488718076
35.9722114972099,18.5504756088215
36.1110826210601,14.1027305607355
36.2777494186155,15.0213950952906
36.416656072547,11.383722797863
36.5555274118887,13.3962249415232
36.7221942062878,15.5428078423993
36.8888609995327,13.3862812837653
37.0277673585048,14.0577344105399
37.1666389857514,11.804785013623
37.3333057759938,17.6356459712703
37.4999725651377,15.0576426752966
37.6666393531977,14.4581657927692
37.8055453506395,12.0970628266705
37.944417330928,12.2630965594004
38.111084116167,12.3078687588696
38.2777509003735,16.4146223326872
38.4444176835609,11.5527714276009
38.6110844657423,15.259318711289
38.7777512469308,13.7527049373661
38.9166567531116,14.9711309154642
39.0555292134062,12.9764578390615
39.2221959920085,12.2204523557879
39.3888627696635,14.0648121931624
39.5555295463832,14.3137377432253
39.7221963221794,11.9029635284602
39.8888630970637,17.1275516542904
40.0555298710474,23.1435932607905
40.2221966441417,12.9501130437394
40.3888634163577,11.9141918163421
40.5555301877061,12.7084113948854
40.7221969581976,9.47532714741918
40.8888637278428,12.1623746903403
41.0555304966519,14.6526691115358
41.222197264635,12.32460316279
41.3888640318021,11.9970965722686
41.5832869441999,16.2213136588213
41.7777531520737,12.3942851335115
41.944419916591,12.4298786526636
42.1110866803337,13.8732976200975
42.2777534433111,12.5177421981083
42.444420205532,13.8404993668785
42.6110869670055,27.098389675422
42.805510490969,17.3746357191451
42.9999760742522,12.4385169443341
43.1666428332963,11.9395905136873
43.3333095916299,14.1394549748955
43.4999763492611,12.731351974491
43.6944002966222,14.7543509464277
43.8888654477137,14.4582370029173
44.0555322030608,17.2183876175901
44.2499564064517,13.5474000551618
44.4444212962842,10.5277770249073
44.6110880494323,14.3843582617562
44.805512502536,11.2179826149052
44.9999771376198,13.9903550905566
45.1666438886496,10.7334509334488
45.3610685853801,14.8840664987412
